index,lon,lat,alt,
460,-73.91536732,45.45491470,-7.29030657,
461,-73.91536343,45.45491583,-7.29038572,
462,-73.91535952,45.45491696,-7.29015303,
463,-73.91535568,45.45491815,-7.28985214,
464,-73.91535209,45.45491915,-7.28625584,
465,-73.91534895,45.45492006,-7.28505135,
466,-73.91534688,45.45492071,-7.28871489,
467,-73.91534553,45.45492110,-7.29303598,
468,-73.91534493,45.45492137,-7.29738045,
469,-73.91534425,45.45492161,-7.30205154,
470,-73.91534393,45.45492167,-7.30545092,
471,-73.91534371,45.45492172,-7.30783224,
472,-73.91534350,45.45492163,-7.31244373,
473,-73.91534350,45.45492163,-7.31244373,
474,-73.91534359,45.45492162,-7.31348896,
475,-73.91534385,45.45492168,-7.31224298,
476,-73.91534419,45.45492147,-7.31024599,
477,-73.91534472,45.45492131,-7.30826521,
478,-73.91534538,45.45492124,-7.30633163,
479,-73.91534619,45.45492102,-7.30395842,
480,-73.91534727,45.45492081,-7.30294704,
481,-73.91534822,45.45492048,-7.30299234,
482,-73.91534953,45.45492011,-7.30425930,
483,-73.91535083,45.45491976,-7.29930878,
484,-73.91535227,45.45491950,-7.30321741,
485,-73.91535359,45.45491906,-7.29683352,
486,-73.91535519,45.45491854,-7.29637671,
487,-73.91535709,45.45491792,-7.29573679,
488,-73.91535916,45.45491730,-7.29116344,
489,-73.91536128,45.45491670,-7.29781199,
490,-73.91536356,45.45491618,-7.29369545,
491,-73.91536562,45.45491554,-7.29188585,
492,-73.91536747,45.45491499,-7.29095364,
493,-73.91536979,45.45491431,-7.30074596,
494,-73.91537183,45.45491380,-7.30468130,
495,-73.91537459,45.45491292,-7.29961443,
496,-73.91537665,45.45491231,-7.30361319,
497,-73.91537949,45.45491153,-7.30500126,
498,-73.91538175,45.45491086,-7.30055046,
499,-73.91538419,45.45491029,-7.29645300,
500,-73.91538633,45.45490952,-7.29490614,
501,-73.91538862,45.45490895,-7.29473352,
502,-73.91539100,45.45490837,-7.28467798,
503,-73.91539343,45.45490767,-7.27054691,
504,-73.91539630,45.45490668,-7.25973320,
505,-73.91539872,45.45490601,-7.27159023,
506,-73.91540096,45.45490544,-7.26299953,
507,-73.91540335,45.45490460,-7.25888062,
508,-73.91540649,45.45490385,-7.25065136,
509,-73.91540926,45.45490307,-7.24312687,
510,-73.91541224,45.45490228,-7.24018192,
511,-73.91541527,45.45490139,-7.24009991,
512,-73.91541876,45.45490041,-7.23583984,
513,-73.91542232,45.45489965,-7.22818995,
514,-73.91542555,45.45489881,-7.21710396,
515,-73.91542984,45.45489754,-7.21142721,
516,-73.91543373,45.45489655,-7.21317387,
517,-73.91543783,45.45489536,-7.20229769,
518,-73.91544221,45.45489440,-7.19655180,
519,-73.91544686,45.45489320,-7.19392014,
520,-73.91545116,45.45489209,-7.19503832,
